,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
5769,71,109.0,7661.8,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False
5770,37,68.1,2479.25,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False
5771,12,20.4,266.6,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5772,69,81.95,5601.4,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False
5773,35,60.55,1982.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False
5774,5,65.6,339.9,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
5775,58,82.5,4828.05,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5776,72,82.3,5980.55,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False
5777,72,68.15,4808.7,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True
5778,1,20.3,20.3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5779,39,95.55,3692.85,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False
5780,53,20.2,1068.15,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5781,27,89.2,2383.6,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
5782,1,69.65,69.65,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
5783,1,89.3,89.3,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False
5784,18,74.8,1438.05,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5785,46,20.2,917.45,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5786,72,84.4,6096.45,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False
5787,36,87.55,3078.1,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
5788,4,25.15,99.95,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5789,25,19.8,475.2,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5790,40,50.85,2036.55,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False
5791,63,102.4,6444.05,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False
5792,15,96.3,1426.75,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True
5793,14,55.5,767.55,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False
5794,72,109.75,7932.5,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False
5795,39,106.4,4040.65,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,True,False,True,False
5796,47,60.0,2768.65,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False
5797,19,88.8,1672.35,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,False,False
5798,5,85.2,474.8,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
5799,13,35.1,446.1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5800,17,80.05,1345.65,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5801,34,75.55,2425.4,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
5802,42,49.55,2077.95,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5803,5,81.3,416.3,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5804,71,23.9,1663.5,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5805,19,66.4,1286.05,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
5806,2,19.6,35.85,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5807,57,18.8,1094.35,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5808,72,108.4,7719.5,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,True,True,True,False,True,False
5809,6,85.95,514.6,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
5810,17,85.45,1451.6,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
5811,61,80.9,4932.5,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
5812,1,71.0,71.0,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5813,48,111.8,5443.65,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
5814,16,20.6,330.25,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5815,9,85.05,746.5,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
5816,3,44.6,122.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5817,1,44.4,44.4,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5818,65,105.1,6631.85,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False
5819,70,115.15,8250.0,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False
5820,60,59.8,3561.15,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5821,69,26.3,1763.55,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5822,35,70.55,2419.0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
5823,22,20.05,470.2,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5824,66,79.85,5234.95,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
5825,1,70.3,70.3,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
5826,1,79.35,79.35,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5827,34,90.05,3097.0,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
5828,72,24.45,1709.1,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5829,31,59.95,1848.8,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False
5830,30,25.35,723.3,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5831,9,90.8,809.75,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5832,20,70.45,1470.95,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5833,19,34.3,577.15,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False
5834,65,105.05,6914.95,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False
5835,30,19.3,602.9,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5836,6,19.15,124.4,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5837,2,51.4,96.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False
5838,53,71.85,3827.9,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False
5839,7,75.4,533.05,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False
5840,61,49.7,2961.4,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5841,70,45.25,3264.45,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False
5842,13,78.75,995.35,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False
5843,35,81.6,2815.25,True,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
5844,2,70.4,154.8,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5845,3,75.8,246.3,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5846,3,76.1,257.6,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5847,62,94.0,5757.2,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
5848,72,103.95,7517.7,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False
5849,63,19.95,1234.8,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5850,20,71.3,1389.2,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
5851,35,110.8,3836.3,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False
5852,21,69.1,1474.75,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
5853,62,96.1,6001.45,True,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False
5854,15,48.8,720.1,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5855,55,50.55,2832.75,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
5856,11,44.65,472.25,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5857,17,88.25,1460.65,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5858,61,19.45,1336.35,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5859,71,89.3,6388.65,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
5860,2,70.0,153.05,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5861,35,19.25,677.9,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5862,17,70.5,1165.6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5863,21,97.35,2119.5,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False
5864,47,19.65,921.55,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5865,3,20.85,72.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5866,3,19.65,68.35,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5867,44,19.35,847.25,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
5868,1,44.0,44.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5869,44,94.4,4295.35,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False
5870,5,25.9,135.0,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5871,24,55.65,1400.55,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5872,1,69.65,69.65,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5873,18,75.4,1380.4,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
5874,10,100.6,1060.2,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False
5875,65,71.0,4386.2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
5876,1,86.0,86.0,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
5877,53,106.95,5785.5,False,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
5878,3,21.2,52.05,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5879,33,61.05,2018.4,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
5880,3,29.6,79.45,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5881,34,79.95,2727.3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False
5882,14,19.7,263.65,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5883,13,20.3,275.4,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5884,46,59.9,2816.65,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False
5885,23,24.35,538.5,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5886,47,19.75,948.9,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5887,17,50.3,846.8,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
5888,49,95.6,4783.5,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False
5889,59,50.25,2997.45,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False
5890,69,85.35,5897.4,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False
5891,11,41.6,470.6,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
5892,10,51.65,524.5,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
5893,12,24.0,269.65,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5894,45,100.85,4740.0,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False
5895,39,59.85,2341.5,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
5896,71,25.45,1789.65,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
5897,71,23.9,1626.4,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5898,33,24.15,800.3,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
5899,67,75.7,5060.85,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
5900,37,40.2,1448.8,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
5901,49,84.5,4254.85,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
5902,9,50.85,466.6,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5903,52,91.6,4627.8,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False
5904,70,98.9,6838.6,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False
5905,1,85.0,85.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
5906,14,78.95,1101.85,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
5907,1,44.3,44.3,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5908,1,20.2,20.2,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5909,52,80.2,4297.6,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
5910,6,60.9,414.1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
5911,7,34.2,256.6,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
5912,47,85.2,3969.35,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False
5913,26,87.15,2274.1,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False
5914,25,54.3,1296.8,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
5915,69,19.1,1268.85,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5916,72,112.75,8192.6,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False
5917,4,19.95,59.25,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5918,59,19.5,1147.85,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5919,67,65.55,4361.55,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
5920,26,78.8,2006.1,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
5921,27,78.2,2078.95,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True
5922,72,105.25,7609.75,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False
5923,6,89.25,487.05,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
5924,62,20.65,1218.45,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5925,20,68.7,1416.2,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False
5926,6,78.65,483.3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False
5927,51,24.75,1234.6,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5928,61,19.75,1311.6,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5929,62,89.1,5618.3,True,True,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False
5930,72,84.7,6185.15,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
5931,13,98.0,1237.85,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False
5932,5,94.45,498.1,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
5933,3,105.0,294.45,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
5934,26,93.85,2381.55,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False
5935,13,59.9,788.35,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
5936,38,19.95,756.4,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5937,8,84.0,613.4,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
5938,34,108.9,3625.2,True,True,True,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False
5939,18,33.6,550.35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
5940,56,85.85,4793.8,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True
5941,36,34.85,1267.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5942,9,48.75,442.2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
5943,1,84.85,84.85,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
5944,12,56.65,654.85,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5945,57,95.3,5567.45,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False
5946,42,73.9,3160.55,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False
5947,33,24.5,740.3,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5948,70,84.6,5706.2,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
5949,68,44.95,3085.35,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
5950,1,24.7,24.7,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5951,37,100.3,3541.4,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False
5952,4,25.45,84.2,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5953,1,50.7,50.7,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
5954,20,55.0,1165.55,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False
5955,72,68.4,4855.35,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
5956,31,89.9,2806.9,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
5957,18,78.55,1422.65,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
5958,11,55.05,608.15,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5959,33,19.8,641.35,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5960,62,84.45,4959.15,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False
5961,1,35.9,35.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
5962,16,80.75,1321.3,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
5963,22,78.65,1663.75,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True
5964,49,61.75,3024.15,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
5965,36,63.7,2188.5,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False
5966,42,99.45,4138.05,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False
5967,4,25.2,102.5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5968,12,74.05,872.65,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True
5969,31,87.6,2724.25,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
5970,5,89.15,413.25,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
5971,66,20.0,1374.2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5972,15,55.0,757.1,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
5973,64,104.4,6692.65,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False
5974,10,20.05,218.5,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5975,7,89.75,608.8,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False
5976,29,34.3,1004.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
5977,57,20.65,1125.6,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5978,46,84.25,3847.6,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True
5979,53,19.65,978.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5980,17,79.85,1387.35,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False
5981,38,20.2,746.05,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5982,15,19.8,304.6,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5983,22,50.35,1098.85,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False
5984,14,85.15,1139.2,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
5985,57,74.6,4368.95,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False
5986,11,79.15,827.7,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
5987,1,20.35,20.35,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5988,12,21.05,262.05,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5989,3,94.6,279.55,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False
5990,36,94.7,3512.5,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False
5991,16,94.25,1483.25,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False
5992,65,72.45,4653.85,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False
5993,2,74.95,151.75,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5994,42,105.2,4400.75,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False
5995,72,111.95,8033.1,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False
5996,62,19.85,1253.65,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5997,6,89.75,552.65,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
5998,48,20.05,1036.0,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
